,location,bath,balcony,price_Transformed,BHK,total_sqft_norm
8446,other,2.0,1.0,2.2186634869485005,2,1125.0
8447,Battarahalli,3.0,3.0,2.3520796841242335,3,1516.0
8448,Brookefield,2.0,2.0,2.3097885255458146,2,1130.0
8449,Iblur Village,5.0,1.0,2.6777716923598374,4,3596.0
8450,Hosa Road,3.0,2.0,2.4711235242287644,3,1512.0
8451,Thanisandra,3.0,1.0,2.432301551196587,3,1491.0
8452,other,2.0,2.0,2.451415280285468,2,1250.0
8454,Raja Rajeshwari Nagar,2.0,1.0,2.2683572089282604,2,1140.0
8457,Kanakpura Road,3.0,2.0,2.312723981610388,3,1100.0
8458,Iblur Village,4.0,1.0,2.615643512031689,3,2666.0
8463,Gollarapalya Hosahalli,3.0,2.0,2.3296071907373097,3,1345.0
8464,KR Puram,4.0,2.0,2.463975079505272,4,1200.0
8465,Bannerghatta Road,5.0,0.0,2.576735154035312,4,3230.0
8467,Sarjapur  Road,5.0,1.0,2.650455891094243,4,2750.0
8471,Uttarahalli,2.0,1.0,2.171294007212911,2,1025.0
8473,Hennur Road,2.0,1.0,2.3097885255458146,2,973.0
8475,Rajaji Nagar,3.0,3.0,2.7477494608127357,3,2533.0
8476,Balagere,2.0,1.0,2.390904357255814,2,1007.0
8477,Hosa Road,1.0,0.0,2.206798192049811,1,800.0
8483,Kalena Agrahara,2.0,2.0,2.1430812771149417,2,1000.0
8484,CV Raman Nagar,2.0,2.0,2.3520796841242335,2,1285.0
8485,Thanisandra,1.0,1.0,2.0980634611070155,1,662.0
8486,Whitefield,5.0,2.0,2.671265638624324,5,2297.0
8488,other,3.0,3.0,2.451415280285468,3,1850.0
8492,other,3.0,1.0,2.463975079505272,3,1567.0
8493,Hoskote,3.0,3.0,2.276308317343053,3,1695.0
8495,Bellandur,2.0,1.0,2.3702189437509453,2,1150.0
8498,Karuna Nagar,2.0,1.0,2.3520796841242335,2,1057.0
8499,Hebbal,2.0,1.0,2.4407282487466375,2,1320.0
8501,other,2.0,1.0,2.2639599879977412,2,1125.0
8503,Balagere,1.0,1.0,2.1550158756145663,1,645.0
8505,Panathur,2.0,1.0,2.2194292944117047,2,1040.0
8506,Sarjapur  Road,3.0,1.0,2.6096351568025846,3,1700.0
8508,Bellandur,3.0,2.0,2.521728814645472,3,1138.0
8509,Sarjapur  Road,2.0,1.0,2.250315900884664,2,984.0
8510,Raja Rajeshwari Nagar,2.0,2.0,2.1957674178231628,2,1140.0
8511,Whitefield,3.0,1.0,2.615643512031689,3,3596.0
8516,Electronic City,2.0,1.0,2.1986963063380878,3,1050.0
8518,Rachenahalli,3.0,3.0,2.3818602333161354,3,1550.0
8519,Yelahanka,3.0,3.0,2.4461468801476762,3,1653.0
8521,other,2.0,3.0,2.390904357255814,3,1471.0
8523,Kudlu Gate,2.0,1.0,2.192377364845737,2,812.0
8524,8th Phase JP Nagar,2.0,2.0,2.4173877085267303,3,1504.0
8526,Kannamangala,2.0,2.0,2.301873294719514,2,957.0
8527,Attibele,1.0,1.0,1.774717304113519,1,460.0
8530,Budigere,3.0,2.0,2.423490694742521,3,1820.0
8538,Kanakpura Road,3.0,3.0,2.3525058987996523,3,1550.0
8539,Nagavarapalya,2.0,1.0,2.5252119458404625,2,1392.0
8540,Jigani,3.0,3.0,2.390904357255814,3,1221.0
8541,other,1.0,1.0,1.937596288884736,1,1000.0
8543,Hoskote,2.0,3.0,2.1270790512560955,2,1065.0
8544,Yelahanka New Town,2.0,3.0,2.3520796841242335,3,1209.0
8547,Sarjapur  Road,4.0,1.0,2.4663887011222068,3,1929.0
8548,Hennur Road,2.0,1.0,2.42046294655565,2,1255.0
8549,Jalahalli,2.0,1.0,2.122083037110204,2,1035.0
8551,Banashankari,3.0,2.0,2.4663887011222068,3,1650.0
8552,Whitefield,2.0,3.0,2.3520796841242335,3,1275.0
8553,Electronic City,2.0,1.0,2.3545398806105284,2,1128.0
8556,Thanisandra,2.0,2.0,2.3226768217164095,2,1183.0
8557,Whitefield,2.0,1.0,2.1986963063380878,2,1155.0
8560,7th Phase JP Nagar,2.0,1.0,2.390904357255814,2,1040.0
8564,Sarjapur  Road,2.0,2.0,2.3520796841242335,3,1525.0
8566,other,2.0,1.0,2.3520796841242335,2,1220.0
8567,Hebbal,3.0,1.0,2.6106532932671205,3,2388.0
8568,Electronic City,2.0,1.0,2.4580513827455337,2,1355.0
8570,Vijayanagar,2.0,0.0,2.2705865924938284,2,1046.0
8572,Pattandur Agrahara,2.0,2.0,2.340462581214138,2,1247.0
8573,Marathahalli,4.0,3.0,2.6340851298431343,4,3855.0
8575,KR Puram,2.0,2.0,2.1724048403316476,2,1120.0
8577,Jakkur,3.0,1.0,2.486793794290263,3,1798.0
8578,Bisuvanahalli,2.0,1.0,2.2441188393999556,3,1180.0
8579,Kereguddadahalli,2.0,1.0,2.153230441481664,2,1000.0
8580,Whitefield,2.0,1.0,2.4142636500071166,2,1216.0
8585,Whitefield,3.0,3.0,2.432301551196587,2,1495.0
8586,Kanakpura Road,3.0,3.0,2.5070501370700384,3,1700.0
8587,Whitefield,3.0,1.0,2.4711235242287644,3,1564.0
8588,other,2.0,1.0,2.3520796841242335,2,1256.0
8589,Kundalahalli,2.0,1.0,2.4351516562818496,2,1047.0
8590,Bhoganhalli,3.0,1.0,2.4027577140056793,3,1458.0
8591,Hoodi,2.0,1.0,2.3350799368403816,2,1063.0
8595,Ramamurthy Nagar,2.0,0.0,2.2441188393999556,2,1360.0
8598,Haralur Road,3.0,2.0,2.463975079505272,3,1810.0
8603,Electronic City Phase II,2.0,1.0,2.06763946420893,2,1025.0
8604,Uttarahalli,2.0,1.0,2.2441188393999556,2,980.0
8608,JP Nagar,3.0,3.0,2.4142636500071166,3,2050.0
8609,other,2.0,1.0,2.4200658789830998,2,1407.0
8610,other,3.0,2.0,2.837281694501024,3,4170.0
8611,Whitefield,3.0,1.0,2.42046294655565,3,1585.0
8612,Jakkur,3.0,2.0,2.5252119458404625,3,1785.0
8613,other,2.0,3.0,2.2441188393999556,2,900.0
8615,Kanakpura Road,3.0,2.0,2.4545072247408295,3,1843.0
8617,other,2.0,1.0,2.360444898973766,2,1200.0
8622,Yeshwanthpur,1.0,1.0,2.3723989530691814,2,770.0
8623,Kodichikkanahalli,2.0,2.0,2.314912980862613,2,1181.0
8626,Raja Rajeshwari Nagar,2.0,2.0,2.3070238069757862,2,1295.0
8628,Lingadheeranahalli,3.0,1.0,2.451415280285468,3,1506.0
8630,Sarjapur  Road,4.0,2.0,2.650455891094243,4,2900.0
8631,Abbigere,2.0,1.0,2.162996701647244,3,1326.0
8634,Hennur,2.0,1.0,2.2639599879977412,2,1020.0
8642,Kanakpura Road,3.0,1.0,2.3836647133577276,3,1500.0
8644,other,2.0,2.0,2.3296071907373097,2,1180.0
8648,Marathahalli,2.0,2.0,2.3296071907373097,2,1350.0
8650,Kanakpura Road,2.0,2.0,2.3430597134708684,3,1450.0
8651,Raja Rajeshwari Nagar,2.0,2.0,2.2068786880579285,2,1133.0
8652,Thanisandra,3.0,2.0,2.463975079505272,3,1564.0
8654,Thigalarapalya,4.0,2.0,2.5663036591135437,3,2072.0
8656,Kanakapura,2.0,3.0,2.282827979667267,3,1460.0
8661,Yelahanka,1.0,1.0,2.1902349571616555,1,654.0
8662,other,2.0,2.0,2.276308317343053,2,1105.0
8663,Hebbal Kempapura,3.0,3.0,2.5565892512800237,3,1800.0
8666,other,2.0,1.0,2.282242894864343,2,1000.0
8668,other,2.0,1.0,2.343371043853437,3,1240.0
8670,Yelahanka New Town,2.0,2.0,2.407863475493781,3,1400.0
8674,other,3.0,2.0,2.3723989530691814,3,1640.0
8678,other,4.0,2.0,2.516368512754174,4,2496.0
8679,9th Phase JP Nagar,2.0,1.0,2.1325218913463257,2,905.0
8682,other,5.0,2.0,2.9220567074550923,4,8400.0
8687,other,3.0,2.0,2.304543028080613,3,1495.0
8689,other,3.0,2.0,2.2936680315997555,3,1400.0
8691,Balagere,2.0,1.0,2.2936680315997555,2,1007.0
8693,other,2.0,1.0,2.2936680315997555,2,1054.0
8695,Gollarapalya Hosahalli,2.0,2.0,2.2702165163325065,2,996.0
8699,other,2.0,3.0,2.288027272233296,2,1394.0
8702,other,2.0,1.0,2.314912980862613,2,1075.0
8704,Indira Nagar,3.0,3.0,2.5070501370700384,3,1500.0
8706,Whitefield,3.0,1.0,2.6579868114203657,3,1500.0
8707,other,4.0,3.0,2.4972098659406576,3,1800.0
8709,Hosa Road,3.0,2.0,2.414232158239877,3,1726.0
8710,other,2.0,2.0,2.303958416024099,2,1220.0
8712,Electronics City Phase 1,3.0,3.0,2.2068786880579285,3,1530.0
8713,Hosa Road,2.0,1.0,2.085525760495031,2,840.0
8716,other,3.0,2.0,2.4351516562818496,3,1499.0
8717,other,2.0,3.0,2.304543028080613,3,1280.0
8720,other,2.0,3.0,2.1786995231774458,2,1161.0
8722,other,2.0,2.0,2.3520796841242335,2,1050.0
8723,Hennur Road,5.0,3.0,2.6955929141703985,4,1650.0
8724,other,1.0,0.0,1.7836944978910545,1,552.5
8725,Attibele,2.0,1.0,1.7179049736798817,1,418.0
8727,Raja Rajeshwari Nagar,2.0,2.0,2.304543028080613,3,1510.0
8731,EPIP Zone,4.0,2.0,2.5741902092309097,3,2350.0
8732,other,2.0,2.0,2.304543028080613,2,1056.0
8734,Electronics City Phase 1,3.0,1.0,2.3723989530691814,3,1450.0
8735,other,2.0,2.0,2.153230441481664,2,1000.0
8736,Haralur Road,1.0,1.0,2.1902349571616555,1,575.0
8739,other,3.0,2.0,2.4379602028844816,3,1770.0
8740,other,3.0,2.0,2.6988865992442155,3,3155.0
8742,JP Nagar,1.0,0.0,2.1559039898936043,1,745.0
8745,Kudlu Gate,2.0,2.0,2.4711235242287644,2,1547.0
8746,Panathur,3.0,1.0,2.5070501370700384,3,1713.0
8747,Sarjapur,4.0,2.0,2.7495678219515765,4,3300.0
8749,Yeshwanthpur,4.0,2.0,2.594618821703026,3,1856.0
8750,other,2.0,1.0,2.314912980862613,2,1152.0
8752,other,3.0,2.0,2.533621560963916,3,2357.0
8754,Kannamangala,3.0,1.0,2.540061379318044,3,1865.0
8755,Kanakpura Road,2.0,2.0,2.3520796841242335,2,1240.0
8756,Padmanabhanagar,3.0,1.0,2.390904357255814,3,1360.0
8758,Electronics City Phase 1,2.0,2.0,2.345625741444064,3,1450.0
8759,Budigere,2.0,2.0,2.380002418013182,2,1139.0
8764,Yeshwanthpur,3.0,3.0,2.5416335627291207,3,1855.0
8767,Old Madras Road,3.0,2.0,2.6223622307100847,3,2266.0
8770,Kambipura,2.0,1.0,2.2639599879977412,3,1083.0
8771,Hennur Road,2.0,1.0,2.4173877085267303,2,1232.0
8772,Raja Rajeshwari Nagar,3.0,1.0,2.428825019267277,3,1550.0
8773,Whitefield,2.0,2.0,2.3723989530691814,2,1227.0
8775,Electronic City Phase II,1.0,1.0,2.0980634611070155,2,545.0
8776,Mahadevpura,2.0,1.0,2.299171349348421,2,1152.0
8777,Kenchenahalli,1.0,1.0,2.2441188393999556,2,870.0
8779,Thanisandra,1.0,0.0,2.2515895470791834,1,663.0
8780,other,2.0,1.0,2.533621560963916,3,1464.0
8782,Whitefield,3.0,1.0,2.5070501370700384,3,1704.0
8786,Bisuvanahalli,2.0,1.0,2.2441188393999556,3,1080.0
8787,Marsur,1.0,1.0,2.0440990630256364,2,497.0
8788,9th Phase JP Nagar,2.0,1.0,2.2900741594930483,2,1073.0
8790,other,2.0,3.0,2.1325218913463257,2,1300.0
8791,Thanisandra,1.0,0.0,2.2441188393999556,1,662.0
8794,other,3.0,2.0,2.584134275714473,3,1707.0
8795,Banashankari,2.0,2.0,2.4092570413609984,2,1310.0
8797,other,3.0,2.0,2.3520796841242335,3,1324.0
8798,Kothanur,2.0,2.0,2.4780048449260907,3,1786.0
8802,Electronic City,1.0,1.0,2.085525760495031,1,635.0
8804,8th Phase JP Nagar,2.0,1.0,2.302998466968767,3,1368.0
8805,Kanakpura Road,3.0,3.0,2.304543028080613,3,1450.0
8807,Electronic City,2.0,1.0,2.3537794248417567,2,1128.0
8808,Bhoganhalli,2.0,1.0,2.299171349348421,2,1125.0
8809,Whitefield,2.0,1.0,2.340597689065589,2,1195.0
8813,Bommasandra,2.0,1.0,2.0980634611070155,2,877.0
8814,Whitefield,4.0,1.0,2.364506061680783,3,1770.0
8820,other,2.0,2.0,2.2224686292193874,2,1045.0
8822,other,4.0,1.0,2.5252119458404625,3,2400.0
8824,Kanakpura Road,3.0,3.0,2.364506061680783,3,1420.0
8828,Whitefield,3.0,3.0,2.432301551196587,3,1570.0
8829,Sarjapur  Road,2.0,1.0,2.3873346778446094,3,1157.0
8830,Sarjapur,1.0,1.0,1.9581903903439097,2,535.0
8831,Kanakapura,2.0,2.0,2.2003545741599764,2,1120.0
8832,Kenchenahalli,2.0,2.0,2.3296071907373097,2,1150.0
8836,other,3.0,3.0,2.615643512031689,3,2003.0
8840,Chikka Tirupathi,5.0,3.0,2.5565892512800237,4,4500.0
8841,Bisuvanahalli,2.0,1.0,2.307181221098868,3,1180.0
8842,Electronic City,2.0,2.0,2.1986963063380878,2,1096.0
8843,Yeshwanthpur,3.0,3.0,2.53847434004497,3,2504.0
8846,Hennur Road,3.0,1.0,2.499222148763099,3,1832.0
8850,Electronic City Phase II,2.0,1.0,2.1035224783588014,2,1020.0
8855,Channasandra,2.0,1.0,2.1724048403316476,2,1123.0
8857,other,2.0,2.0,2.37642566544993,2,1225.0
8858,Lingadheeranahalli,3.0,1.0,2.5416335627291207,3,1683.0
8862,Gubbalala,2.0,2.0,2.407863475493781,2,1475.0
8863,Kengeri Satellite Town,2.0,2.0,2.2702165163325065,2,1120.0
8864,KR Puram,2.0,1.0,2.2224686292193874,2,1150.0
8865,Yeshwanthpur,2.0,1.0,2.423490694742521,2,1165.0
8867,Ambedkar Nagar,2.0,2.0,2.451415280285468,2,1409.0
8868,Mahadevpura,2.0,1.0,2.314405841956175,2,1212.0
8869,Doddathoguru,2.0,2.0,2.065441185232548,2,1140.0
8870,Hegde Nagar,3.0,2.0,2.4972098659406576,3,2087.01
8871,other,1.0,0.0,2.1542238704627263,1,775.0
8872,Sarjapur  Road,3.0,1.0,2.5031795054056962,3,1700.0
8873,other,3.0,0.0,2.4430635808267955,3,1732.5
8877,Chikka Tirupathi,5.0,0.0,2.4757396611400497,4,2704.0
8880,Bhoganhalli,2.0,2.0,2.349806347856761,2,1205.0
8882,Ardendale,3.0,3.0,2.4142636500071166,3,1650.0
8884,Electronic City,2.0,1.0,2.1902349571616555,2,1150.0
8887,other,2.0,0.0,2.153230441481664,2,850.0
8888,Raja Rajeshwari Nagar,3.0,1.0,2.4196680060304216,3,1580.0
8889,Whitefield,2.0,1.0,2.4205544634640943,2,1216.0
8890,Kanakpura Road,1.0,1.0,2.085525760495031,1,381.0
8893,Choodasandra,3.0,1.0,2.6251514058926886,4,2429.0
8894,other,2.0,1.0,2.2702165163325065,3,1260.0
8895,Kanakpura Road,3.0,2.0,2.390550196417909,3,1498.0
8897,Electronic City,2.0,1.0,2.3833344675015002,2,1355.0
8898,other,3.0,1.0,2.3520796841242335,3,1450.0
8901,Kanakpura Road,2.0,2.0,2.304543028080613,3,1300.0
8902,Kundalahalli,5.0,2.0,2.6542715826821204,4,2500.0
8903,Ambedkar Nagar,4.0,2.0,2.5070501370700384,3,1950.0
8904,Ambalipura,2.0,2.0,2.5492799755952857,3,1625.0
8907,Whitefield,2.0,1.0,2.3818602333161354,2,1216.0
8910,other,3.0,2.0,2.299171349348421,3,1470.0
8911,Bannerghatta Road,3.0,1.0,2.395037386193613,3,1365.0
8912,Hosa Road,2.0,1.0,2.3511818367150856,2,1364.0
8913,other,2.0,1.0,2.3270819611538918,2,1180.0
8914,7th Phase JP Nagar,3.0,2.0,2.5252119458404625,3,1800.0
8916,Thanisandra,3.0,2.0,2.4590518107288126,3,1573.0
8917,other,3.0,3.0,2.451415280285468,3,1620.0
8920,other,2.0,2.0,2.2509200642093465,2,1156.0
8922,Electronic City,2.0,1.0,1.9581903903439097,2,1200.0
8923,Marathahalli,4.0,3.0,2.6465348405600935,4,3400.0
8924,Raja Rajeshwari Nagar,3.0,3.0,2.3019270027928522,3,1608.0
8925,JP Nagar,4.0,3.0,2.75347266992957,4,4000.0
8926,Whitefield,2.0,2.0,2.2068786880579285,2,1215.0
8928,Green Glen Layout,3.0,3.0,2.463975079505272,3,1517.0
8931,Whitefield,4.0,2.0,2.4972098659406576,3,2025.0
8932,Jalahalli,2.0,1.0,2.160202407169196,2,1057.0
8934,Sarjapur,2.0,2.0,2.153230441481664,2,1044.0
8935,Domlur,3.0,2.0,2.516368512754174,3,1695.0
8936,Ramagondanahalli,3.0,1.0,2.3342932855954426,3,1635.0
8938,Electronic City,2.0,2.0,2.162996701647244,2,1150.0
8939,other,2.0,2.0,2.486793794290263,2,1110.0
8940,Yeshwanthpur,2.0,2.0,2.3481178542644883,2,1163.0
8941,Thubarahalli,2.0,2.0,2.3520796841242335,3,1418.0
8942,Varthur,2.0,1.0,2.3296071907373097,2,1155.0
8943,Bannerghatta Road,2.0,2.0,2.4012506422169517,2,1115.0
8950,8th Phase JP Nagar,2.0,1.0,2.2338981086128813,2,1089.0
8951,Yelahanka,2.0,2.0,2.4142636500071166,2,1445.0
8954,other,3.0,2.0,2.390904357255814,3,1705.0
8955,Indira Nagar,3.0,2.0,2.570295263205349,3,2200.0
8958,Whitefield,5.0,2.0,2.8521159911877536,5,7200.0
8960,Electronics City Phase 1,3.0,2.0,2.3199212383256165,3,1450.0
8962,Hoodi,2.0,2.0,2.370258073815625,2,1259.0
8963,Subramanyapura,2.0,1.0,2.3837013744810363,3,1260.0
8970,Raja Rajeshwari Nagar,3.0,1.0,2.428825019267277,3,1640.0
8971,other,2.0,2.0,2.3520796841242335,3,1488.0
8973,Hennur,3.0,2.0,2.5070501370700384,3,1640.0
8974,9th Phase JP Nagar,2.0,2.0,2.432301551196587,3,1719.3
8976,Kaggadasapura,2.0,2.0,2.3723989530691814,2,1180.0
8977,other,3.0,1.0,2.486793794290263,3,1700.0
8981,Yelahanka,2.0,2.0,2.3388800168684982,2,1225.0
8982,7th Phase JP Nagar,2.0,0.0,2.364506061680783,2,1050.0
8983,Sarjapur  Road,3.0,3.0,2.5070501370700384,3,1691.0
8985,other,4.0,2.0,2.6983433737068525,4,3700.0
8992,other,3.0,0.0,2.5817061115993494,3,1405.0
8993,Old Madras Road,3.0,1.0,2.2502486760592415,3,1350.0
8994,Yelahanka New Town,1.0,1.0,1.915534214142328,1,500.0
8995,Amruthahalli,2.0,2.0,2.304543028080613,2,1200.0
8998,other,6.0,2.0,2.745902917063759,4,4800.0
9000,Kenchenahalli,1.0,1.0,2.162996701647244,1,700.0
9001,5th Phase JP Nagar,2.0,1.0,2.3563037149614248,3,1485.0
9002,Kanakpura Road,2.0,1.0,2.214797936699083,2,700.0
9003,Whitefield,2.0,1.0,2.463975079505272,3,1346.0
9006,other,3.0,2.0,2.2936680315997555,3,1800.0
9007,Electronic City,3.0,3.0,2.4972098659406576,3,1609.0
9008,Electronic City,1.0,1.0,2.162996701647244,2,770.0
9011,Channasandra,2.0,2.0,2.162996701647244,2,1000.0
9013,Thanisandra,2.0,1.0,2.4173877085267303,3,1262.0
9017,other,3.0,2.0,2.594618821703026,3,1600.0
9018,Ramagondanahalli,2.0,1.0,2.2936680315997555,2,1251.0
9020,other,2.0,2.0,2.2702165163325065,2,1140.0
9021,Old Madras Road,2.0,2.0,2.2596073828201093,2,1157.0
9023,Harlur,2.0,1.0,2.4012506422169517,2,1197.0
9024,Raja Rajeshwari Nagar,3.0,3.0,2.2824771086018822,3,1500.0
9027,Kundalahalli,3.0,3.0,2.4757396611400497,3,1397.0
9030,Rachenahalli,3.0,2.0,2.582924861653658,3,2710.0
9031,other,2.0,2.0,2.518173801183998,3,1720.0
9032,other,3.0,2.0,2.694476388751485,3,1756.0
9033,Yelahanka,1.0,1.0,2.1902349571616555,1,602.0
9034,Sarjapur  Road,3.0,2.0,2.594618821703026,3,1770.0
9038,other,2.0,2.0,2.2441188393999556,2,1100.0
9040,Marsur,2.0,1.0,2.1325218913463257,3,720.0
9041,Kasavanhalli,3.0,0.0,2.4757396611400497,3,1476.0
9042,Thanisandra,2.0,2.0,2.3520796841242335,2,1056.0
9043,other,2.0,1.0,2.162996701647244,2,825.0
9044,EPIP Zone,3.0,2.0,2.5252119458404625,3,1860.0
9045,Gunjur,2.0,2.0,2.2068786880579285,2,1063.0
9046,Yelahanka,1.0,1.0,2.162996701647244,1,697.0
9049,CV Raman Nagar,3.0,2.0,2.570295263205349,3,1835.0
9050,Bannerghatta Road,3.0,0.0,2.4061158877642517,3,1532.5
9051,BTM 2nd Stage,2.0,1.0,2.390904357255814,2,1147.0
9053,Kothanur,5.0,0.0,2.668574043206593,4,3400.0
9057,Brookefield,2.0,1.0,2.451415280285468,2,1270.0
9058,other,2.0,1.0,2.3342932855954426,2,1100.0
9059,Bellandur,3.0,2.0,2.4434568134414887,2,1410.0
9060,Yelahanka,2.0,1.0,2.217741327549119,2,1065.0
9062,Hebbal,3.0,3.0,2.3520796841242335,3,1315.0
9065,Kaggadasapura,2.0,1.0,2.2441188393999556,2,960.0
9066,other,1.0,1.0,2.0980634611070155,2,800.0
9068,Whitefield,2.0,2.0,2.2441188393999556,2,1020.0
9069,Magadi Road,2.0,1.0,2.07238860962533,2,750.0
9072,Varthur,2.0,1.0,2.3296071907373097,2,1035.0
9074,other,3.0,0.0,2.3477698357090975,3,1315.0
9076,Bisuvanahalli,2.0,1.0,2.2639599879977412,3,1075.0
9077,Kengeri Satellite Town,2.0,3.0,2.276308317343053,3,1450.0
9079,Marathahalli,2.0,1.0,2.4615296977482752,2,1350.0
9080,Binny Pete,3.0,2.0,2.592349011876338,3,1282.0
9081,Sarjapur  Road,3.0,1.0,2.4711235242287644,3,1929.0
9082,Varthur,2.0,2.0,2.380002418013182,2,1100.0
9085,Bharathi Nagar,3.0,2.0,2.3719725401159586,3,1664.0
9087,Kasavanhalli,2.0,2.0,2.360444898973766,2,1158.0
9088,Hormavu,3.0,2.0,2.3199212383256165,3,1420.0
9089,Rajaji Nagar,2.0,1.0,2.519960456217791,2,1268.0
9090,Sarjapur  Road,2.0,1.0,2.390904357255814,2,1308.0
9093,Hulimavu,4.0,0.0,2.463975079505272,4,2000.0
9094,Rajaji Nagar,3.0,3.0,2.7067738941968065,3,2450.0
9095,other,2.0,1.0,2.2224686292193874,2,1152.0
9096,Uttarahalli,2.0,2.0,2.3425695642374014,3,1525.0
9098,other,2.0,2.0,2.432301551196587,3,1465.0
9105,Panathur,3.0,3.0,2.4434568134414887,3,1861.0
9106,Uttarahalli,2.0,2.0,2.3520796841242335,3,1265.0
9111,Uttarahalli,3.0,2.0,2.314912980862613,3,1590.0
9112,Hoodi,3.0,3.0,2.5447343310547055,3,1837.0
9113,Hegde Nagar,3.0,2.0,2.5252119458404625,3,1703.0
9114,Kudlu,2.0,2.0,2.407863475493781,3,1293.0
9116,other,3.0,2.0,2.390904357255814,3,1450.0
9117,5th Phase JP Nagar,2.0,2.0,2.314912980862613,2,1030.0
9118,Kanakpura Road,3.0,3.0,2.3560107631203886,3,1570.0
9119,7th Phase JP Nagar,2.0,2.0,2.3296071907373097,2,1000.0
9120,Bisuvanahalli,2.0,1.0,2.1814774036790427,3,1075.0
9121,Varthur,2.0,1.0,2.151432607856705,2,1091.0
9122,EPIP Zone,3.0,3.0,2.576735154035312,3,2210.0
9124,Rajaji Nagar,3.0,2.0,2.6665202473977994,3,1640.0
9125,Gottigere,2.0,1.0,2.3127751353615906,2,1205.0
9128,Thigalarapalya,5.0,2.0,2.657251578653572,4,3362.0
9133,Whitefield,2.0,1.0,2.1325218913463257,2,1024.0
9135,other,1.0,1.0,2.104122301564047,1,800.0
9136,Sarjapur  Road,3.0,2.0,2.6651338928688655,3,2650.0
9137,Jakkur,2.0,2.0,2.3296071907373097,2,1080.0
9139,Dasanapura,2.0,1.0,2.364506061680783,3,1286.0
9140,Whitefield,3.0,2.0,2.613667204593232,4,2990.0
9141,JP Nagar,2.0,2.0,2.4379602028844816,2,1150.0
9143,Prithvi Layout,2.0,2.0,2.380002418013182,2,1352.0
9144,Bommanahalli,2.0,1.0,2.276308317343053,2,1307.0
9146,other,3.0,1.0,2.4379602028844816,3,1500.0
9147,Thanisandra,2.0,0.0,2.309658884084929,2,1131.0
9149,Hosur Road,4.0,0.0,2.651227296618704,4,2835.0
9150,Yelahanka,1.0,1.0,2.17452046832669,1,682.0
9151,Whitefield,4.0,1.0,2.745902917063759,4,2500.0
9152,Vittasandra,3.0,2.0,2.4249871618525582,3,1650.0
9153,Haralur Road,3.0,2.0,2.5070501370700384,3,1850.0
9157,Thanisandra,3.0,2.0,2.4972098659406576,3,1702.0
9159,Raja Rajeshwari Nagar,2.0,2.0,2.2111868064045987,2,1240.0
9160,other,2.0,1.0,2.486793794290263,2,1050.0
9161,Yelahanka,2.0,1.0,2.2913722861496906,2,1023.0
9162,Dairy Circle,2.0,1.0,2.595741399959943,2,1541.0
9163,other,2.0,1.0,2.4757396611400497,2,1275.0
9164,Jakkur,2.0,0.0,2.3769756212349673,2,1260.0
9165,Sarjapur  Road,3.0,3.0,2.516368512754174,3,1580.0
9166,Thanisandra,2.0,2.0,2.390904357255814,2,1343.0
9167,Bommasandra,3.0,1.0,2.292607046630479,3,1365.0
9168,Kundalahalli,2.0,1.0,2.380002418013182,2,1047.0
9169,other,2.0,2.0,2.2224686292193874,2,1187.0
9174,Choodasandra,2.0,2.0,2.2441188393999556,2,1075.0
9175,Dairy Circle,3.0,2.0,2.621420738609918,3,2048.0
9176,Raja Rajeshwari Nagar,2.0,1.0,2.314912980862613,2,1090.0
9177,other,2.0,1.0,2.2671093320025704,3,1119.0
9179,Hennur Road,2.0,2.0,2.4285031954150504,3,1445.0
9182,Yeshwanthpur,2.0,2.0,2.3481178542644883,2,1165.0
9183,Hormavu,2.0,0.0,2.1958936517975536,2,1081.5
9184,Kothanur,3.0,2.0,2.4802422640524453,3,1787.0
9187,Electronic City,2.0,1.0,2.1035224783588014,2,1020.0
9188,Sarjapur  Road,4.0,1.0,2.451415280285468,3,1797.0
9189,Whitefield,2.0,2.0,2.3199212383256165,2,1205.0
9191,Yelahanka,2.0,2.0,2.4590518107288126,3,1560.0
9194,Kanakpura Road,3.0,2.0,2.3520796841242335,3,1450.0
9195,Whitefield,2.0,1.0,2.8231807230897217,3,1496.0
9196,Thanisandra,4.0,2.0,2.51083734293225,3,1935.0
9197,Hosa Road,2.0,1.0,2.2441188393999556,2,1016.0
9198,Jakkur,3.0,1.0,2.505125451363483,3,1816.0
9200,Hoodi,4.0,0.0,2.4432263961223395,4,2065.5
9201,Kengeri,2.0,2.0,2.343371043853437,2,1220.0
9202,Hosur Road,4.0,2.0,2.570295263205349,4,3000.0
9203,7th Phase JP Nagar,2.0,1.0,2.4264722323552923,2,980.0
9205,Hormavu,2.0,2.0,2.3296071907373097,2,1250.0
9206,Jakkur,2.0,3.0,2.407863475493781,2,1424.0
9207,Hennur Road,2.0,1.0,2.2757063322098836,2,1297.0
9208,Karuna Nagar,3.0,1.0,2.582924861653658,3,1300.0
9209,Harlur,2.0,1.0,2.4376811879051172,2,1290.0
9210,Koramangala,2.0,1.0,2.5252119458404625,3,1720.0
9213,other,3.0,2.0,2.4012506422169517,3,1237.0
9214,Whitefield,3.0,3.0,2.4614558378745994,3,1720.0
9215,other,2.0,2.0,2.2441188393999556,2,1224.0
9216,Yelahanka,3.0,2.0,2.4802422640524453,3,1780.0
9217,Seegehalli,5.0,3.0,2.837281694501024,4,4700.0
